TransactionID,Date,DepartmentID,CategoryID,Vendor,Amount,PaymentMethod,ApprovalStatus
TXN112962,2024-11-05,D08,C10,Courier Services,972.3,UPI,Approved
TXN106251,2023-12-26,D02,C07,Wework,78980.42,Corporate Card,Approved
TXN107713,2024-02-29,D06,C07,State Electricity Board,2029.33,UPI,Approved
TXN116194,2025-05-30,D06,C04,Staples India,74607.75,UPI,Approved
TXN120356,2025-12-09,D08,C09,Lenovo,22541.62,UPI,Approved
TXN101096,2023-03-06,D01,C02,Uber For Business,80777.45,UPI,Approved
TXN115685,2025-04-04,D07,C04,Amazon Business,894.95,Bank Transfer,Rejected
TXN112255,2024-10-09,D07,C02,Uber For Business,14501.9,Bank Transfer,Approved
TXN100155,2023-01-19,D03,C01,Internal Payroll,129979.91,Bank Transfer,Approved
TXN113366,2024-12-03,D06,C06,Udemy Business,48652.58,Bank Transfer,Approved
TXN106993,2024-01-24,D04,C10,Courier Services,21273.98,Corporate Card,Approved
TXN101570,2023-03-23,D07,C10,Sundry Vendor,2706.73,Corporate Card,Approved
TXN104575,2023-09-12,D02,C05,LinkedIn Marketing,15189.75,Corporate Card,Approved
TXN102257,2023-05-18,D01,C09,HP Enterprise,14163.31,Bank Transfer,Approved
TXN108795,2024-04-02,D05,C01,ADP Payroll Services,31198.63,UPI,Approved
TXN106115,2023-11-13,D08,C07,Jio Business,64659.56,Corporate Card,Approved
TXN111794,2024-09-02,D08,C05,HubSpot,81860.06,Corporate Card,Rejected
TXN116283,2025-05-26,D07,C07,State Electricity Board,132188.75,Bank Transfer,Approved
TXN112870,2024-11-08,D07,C08,Deloitte Advisory,28347.3,Cheque,Approved
TXN114332,2025-02-12,D04,C01,Internal Payroll,95248.66,Corporate Card,Approved
TXN103230,2023-06-05,D07,C06,Internal Training Team,59755.17,Cheque,Approved
TXN107010,2024-01-05,D05,C03,AWS,14168.68,UPI,Approved
TXN116235,2025-05-02,D06,C09,Local It Vendor,16574.24,Cheque,Approved
TXN109298,2024-05-02,D04,C06,Internal Training Team,69495.23,UPI,Approved
TXN118058,2025-08-12,D08,C09,Dell Technologies,22412.98,Cheque,Approved
TXN108792,2024-04-03,D05,C01,Internal Payroll,11518.59,Corporate Card,Approved
TXN100540,2023-01-31,D08,C10,Courier Services,43964.49,Corporate Card,Approved
TXN118559,2025-09-26,D07,C05,Meta Ads,19645.9,UPI,Approved
TXN110893,2024-08-08,D03,C04,Amazon Business,3232.64,Bank Transfer,Approved
TXN106097,2023-11-07,D08,C03,Salesforce,53147.24,Cheque,Approved
TXN108606,2024-04-11,D02,C06,NIIT,26878.39,Corporate Card,Rejected
TXN101085,2023-02-28,D08,C10,Petty Cash,13808.49,Corporate Card,Approved
TXN111985,2024-10-29,D03,C02,MakeMyTrip Business,50354.05,Cheque,Rejected
TXN105839,2023-11-30,D04,C09,Dell Technologies,60996.35,UPI,Approved
TXN102431,2023-05-19,D03,C09,Local It Vendor,5757.97,Bank Transfer,Approved
TXN117876,2025-08-04,D06,C05,Google Ads,18762.8,UPI,Approved
TXN103909,2023-07-07,D08,C08,Deloitte Advisory,6440.1,Bank Transfer,Pending
TXN111147,2024-08-22,D06,C09,Local It Vendor,5982.19,Bank Transfer,Approved
TXN110499,2024-07-03,D05,C05,Google Ads,1667.38,Cheque,Approved
TXN118007,2025-08-19,D08,C01,ADP Payroll Services,187449.46,Cheque,Pending
TXN117422,2025-07-07,D07,C06,NIIT,12655.17,Corporate Card,Approved
TXN118681,2025-10-20,D01,C02,Ola Corporate,1117.36,UPI,Approved
TXN107426,2024-02-22,D02,C09,Lenovo,7740.32,Bank Transfer,Approved
TXN116648,2025-06-18,D04,C10,Petty Cash,33315.28,Corporate Card,Approved
TXN109260,2024-05-22,D03,C10,Petty Cash,7412.41,Cheque,Pending
TXN113758,2025-01-15,D04,C01,Internal Payroll,146160.03,Corporate Card,Approved
TXN101208,2023-03-06,D02,C09,HP Enterprise,26707.0,UPI,Approved
TXN116779,2025-06-10,D06,C06,Udemy Business,118326.17,UPI,Approved
TXN100291,2023-01-20,D05,C03,Microsoft 365,167876.7,Bank Transfer,Approved
TXN119314,2025-11-20,D02,C07,Airtel Business,58912.9,UPI,Approved
TXN109708,2024-06-11,D02,C03,AWS,282.45,UPI,Approved
TXN115847,2025-05-21,D01,C09,Local It Vendor,9210.8,Bank Transfer,Approved
TXN119493,2025-11-05,D05,C01,Internal Payroll,17213.96,Corporate Card,Approved
TXN106776,2024-01-25,D01,C07,Jio Business,107203.69,Bank Transfer,Approved
TXN109964,2024-06-13,D05,C06,Unknown Vendor,179804.43,Unknown,Unknown
TXN114198,2025-02-03,D02,C01,Internal Payroll,20776.0,Bank Transfer,Approved
TXN100904,2023-02-08,D06,C03,Adobe,323708.22,Bank Transfer,Approved
TXN107007,2024-01-31,D05,C02,MakeMyTrip Business,140660.45,Bank Transfer,Approved
TXN116494,2025-06-25,D02,C08,KPMG Consulting,7872.57,Bank Transfer,Approved
TXN111941,2024-10-09,D02,C04,Amazon Business,11695.23,Corporate Card,Approved
TXN111984,2024-10-11,D03,C01,ADP Payroll Services,65992.78,Corporate Card,Pending
TXN106509,2023-08-12,D06,C01,Internal Payroll,42613.21,UPI,Approved
TXN114596,2025-02-04,D07,C05,HubSpot,55157.85,UPI,Approved
TXN116293,2025-05-20,D07,C08,EY Advisory,4109.0,Corporate Card,Approved
TXN117456,2025-07-15,D08,C01,Internal Payroll,14302.66,UPI,Approved
TXN119526,2025-11-27,D05,C05,Google Ads,25714.84,Corporate Card,Approved
TXN118016,2025-08-19,D08,C02,Indigo Airlines,18488.52,Corporate Card,Approved
TXN106955,2024-01-25,D04,C03,Adobe,66821.58,Bank Transfer,Approved
TXN108547,2024-04-16,D01,C08,Freelance Consultant,17708.3,Cheque,Approved
TXN111279,2024-08-23,D08,C10,Courier Services,7598.24,Cheque,Rejected
TXN108976,2024-04-15,D08,C02,Indigo Airlines,3709.56,Bank Transfer,Approved
TXN119478,2025-11-27,D04,C09,HP Enterprise,54418.08,Cheque,Approved
TXN103266,2023-06-07,D07,C09,HP Enterprise,3470.98,Corporate Card,Approved
TXN107250,2024-01-24,D08,C04,Office Depot,13528.45,Cheque,Approved
TXN102997,2023-06-12,D03,C09,Lenovo,29897.53,Corporate Card,Approved
TXN104554,2023-09-18,D02,C02,Ola Corporate,7363.23,Bank Transfer,Approved
TXN101651,2023-04-18,D01,C02,Ola Corporate,43321.07,Cheque,Approved
TXN103933,2023-08-07,D01,C03,Google Workspace,6379.58,Cheque,Approved
TXN103834,2023-07-25,D07,C08,Freelance Consultant,2688.53,UPI,Pending
TXN119256,2025-11-18,D01,C08,Freelance Consultant,183020.19,Corporate Card,Approved
TXN120014,2025-12-15,D03,C10,Sundry Vendor,2876.59,Cheque,Approved
TXN118886,2025-10-01,D03,C10,Sundry Vendor,616.16,Corporate Card,Approved
TXN102590,2023-05-04,D06,C04,Office Depot,143777.92,Cheque,Approved
TXN118518,2025-09-10,D06,C10,Courier Services,79993.01,Cheque,Approved
TXN108506,2024-04-11,D01,C03,Microsoft 365,59943.92,Cheque,Rejected
TXN112507,2024-11-18,D02,C05,HubSpot,12977.02,Corporate Card,Approved
TXN105992,2023-11-06,D06,C09,Dell Technologies,6478.29,Bank Transfer,Approved
TXN112847,2024-11-25,D07,C05,Meta Ads,80611.79,Cheque,Approved
TXN109892,2024-06-18,D04,C06,Internal Training Team,47003.62,Cheque,Approved
TXN101375,2023-03-14,D05,C01,Internal Payroll,45425.5,Cheque,Approved
TXN114577,2025-02-21,D07,C04,Amazon Business,84285.09,Corporate Card,Pending
TXN115923,2025-05-02,D02,C08,EY Advisory,39351.28,Corporate Card,Approved
TXN107488,2024-02-19,D03,C07,Wework,32876.33,Bank Transfer,Approved
TXN115657,2025-04-22,D07,C01,ADP Payroll Services,20851.48,Corporate Card,Approved
TXN108893,2024-04-24,D06,C09,Dell Technologies,6481.89,Bank Transfer,Approved
TXN107764,2024-02-02,D07,C06,NIIT,30042.18,UPI,Approved
TXN112717,2024-11-04,D05,C06,Coursera Business,12397.6,UPI,Approved
TXN113177,2024-12-10,D04,C02,Indigo Airlines,8318.06,Bank Transfer,Approved
TXN100458,2023-01-09,D07,C09,Local It Vendor,16803.94,UPI,Approved
TXN119427,2025-11-19,D04,C03,Slack,22080.71,Corporate Card,Approved
TXN118200,2025-09-11,D02,C09,Dell Technologies,10356.59,Cheque,Approved
TXN101728,2023-04-18,D02,C06,NIIT,5483.55,Corporate Card,Approved
TXN113392,2024-12-26,D07,C01,Internal Payroll,222794.83,Cheque,Approved
TXN109877,2024-06-25,D04,C05,Meta Ads,1472.04,Cheque,Approved
TXN118096,2025-09-25,D01,C05,Meta Ads,50188.27,Corporate Card,Approved
TXN108492,2024-04-23,D01,C01,Internal Payroll,99411.39,Bank Transfer,Approved
TXN111817,2024-09-02,D08,C07,Airtel Business,24022.39,UPI,Approved
TXN108093,2024-03-19,D03,C10,Sundry Vendor,47730.13,UPI,Pending
TXN107725,2024-02-09,D06,C08,EY Advisory,72605.04,Cheque,Approved
TXN103368,2023-07-27,D01,C04,Staples India,70151.42,UPI,Approved
TXN116552,2025-06-10,D03,C06,Coursera Business,65228.02,UPI,Approved
TXN109625,2024-06-05,D01,C01,ADP Payroll Services,49619.54,Bank Transfer,Approved
TXN110922,2024-08-07,D03,C09,Dell Technologies,4276.52,Cheque,Approved
TXN116612,2025-06-11,D04,C03,Microsoft 365,30755.31,Bank Transfer,Approved
TXN110916,2024-08-21,D03,C07,Wework,19799.91,Bank Transfer,Approved
TXN103295,2023-06-20,D08,C04,Amazon Business,56633.02,UPI,Approved
TXN116503,2025-06-30,D02,C09,Local It Vendor,5872.86,UPI,Approved
TXN100991,2023-02-02,D07,C08,Freelance Consultant,44214.8,UPI,Approved
TXN112691,2024-11-01,D05,C03,AWS,24849.13,Bank Transfer,Approved
TXN116199,2025-05-28,D06,C05,LinkedIn Marketing,242828.86,Cheque,Approved
TXN117915,2025-08-18,D06,C10,Petty Cash,16275.11,Bank Transfer,Pending
TXN109896,2024-06-06,D04,C07,Jio Business,16253.44,Cheque,Approved
TXN103686,2023-07-03,D05,C07,Jio Business,3500.61,Corporate Card,Approved
TXN113891,2025-01-30,D05,C09,Local It Vendor,16860.7,UPI,Approved
TXN110747,2024-08-05,D01,C03,Microsoft 365,29697.75,Bank Transfer,Rejected
TXN112482,2024-11-07,D02,C02,Ola Corporate,48304.77,Corporate Card,Approved
TXN114452,2025-02-24,D05,C06,NIIT,2981.91,UPI,Approved
TXN100810,2023-02-08,D04,C10,Courier Services,7500.93,Cheque,Approved
TXN114364,2025-02-11,D04,C05,Google Ads,30404.89,Corporate Card,Approved
TXN101583,2023-03-03,D08,C02,Ola Corporate,17457.3,Cheque,Approved
TXN102213,2023-05-26,D01,C02,Ola Corporate,83029.47,UPI,Approved
TXN103155,2023-06-02,D06,C05,HubSpot,3554.05,Bank Transfer,Pending
TXN112040,2024-10-21,D03,C10,Sundry Vendor,37938.85,Bank Transfer,Approved
TXN112786,2024-11-08,D06,C06,NIIT,178073.0,UPI,Approved
TXN112536,2024-11-07,D02,C09,Dell Technologies,31636.16,Cheque,Rejected
TXN116185,2025-05-16,D06,C03,AWS,24466.89,Bank Transfer,Approved
TXN103916,2023-07-28,D08,C09,Dell Technologies,3847.91,Bank Transfer,Approved
TXN103976,2023-08-02,D01,C09,Local It Vendor,51478.0,Cheque,Approved
TXN100317,2023-01-31,D05,C08,EY Advisory,96212.44,UPI,Approved
TXN105182,2023-10-13,D03,C05,HubSpot,4823.85,Cheque,Approved
TXN100636,2023-02-20,D02,C04,Staples India,3062.57,Bank Transfer,Approved
TXN115308,2025-04-04,D01,C08,Deloitte Advisory,3760.36,UPI,Approved
TXN108054,2024-03-13,D03,C04,Staples India,32488.46,Cheque,Approved
TXN105037,2023-10-31,D01,C02,Uber For Business,43768.87,Corporate Card,Pending
TXN102337,2023-05-24,D02,C08,Freelance Consultant,1208.24,Bank Transfer,Rejected
TXN116667,2025-06-16,D05,C02,Ola Corporate,74174.45,Bank Transfer,Pending
TXN105104,2023-10-19,D02,C02,MakeMyTrip Business,134786.06,UPI,Approved
TXN118774,2025-10-09,D02,C04,Staples India,39391.31,Corporate Card,Approved
TXN112879,2024-11-01,D07,C09,Lenovo,228.87,Bank Transfer,Approved
TXN110733,2024-07-31,D08,C10,Petty Cash,25350.57,UPI,Approved
TXN104518,2023-09-22,D01,C07,State Electricity Board,12863.7,UPI,Approved
TXN105589,2023-11-27,D01,C04,Office Depot,72621.37,UPI,Approved
TXN115380,2025-04-15,D02,C08,Deloitte Advisory,13829.52,Corporate Card,Approved
TXN115482,2025-04-04,D04,C03,Salesforce,109698.93,Cheque,Approved
TXN113321,2024-12-24,D05,C10,Courier Services,6320.76,Corporate Card,Approved
TXN107433,2024-02-29,D02,C10,Petty Cash,1652.5,UPI,Approved
TXN103419,2023-07-11,D02,C01,Internal Payroll,45718.49,Cheque,Approved
TXN100440,2023-01-24,D07,C07,Airtel Business,34218.53,Bank Transfer,Approved
TXN113179,2024-12-18,D04,C03,Microsoft 365,23851.52,UPI,Approved
TXN113176,2024-12-10,D04,C02,Ola Corporate,7345.31,Corporate Card,Approved
TXN104987,2023-09-07,D08,C05,Local Print Media,11931.08,Corporate Card,Approved
TXN104533,2023-09-12,D01,C09,Lenovo,37699.04,Cheque,Approved
TXN116582,2025-06-05,D03,C09,HP Enterprise,40137.15,UPI,Approved
TXN108293,2024-03-19,D06,C08,Deloitte Advisory,18215.01,Cheque,Approved
TXN111796,2024-09-02,D08,C05,Meta Ads,126056.74,UPI,Approved
TXN105002,2023-09-18,D08,C07,State Electricity Board,16416.95,UPI,Approved
TXN108241,2024-03-01,D06,C01,ADP Payroll Services,44617.14,Corporate Card,Approved
TXN114420,2025-02-14,D05,C02,Ola Corporate,20889.34,Bank Transfer,Pending
TXN106548,2023-12-04,D06,C07,Wework,66843.4,Bank Transfer,Approved
TXN115844,2025-05-30,D01,C08,Deloitte Advisory,92637.3,Bank Transfer,Approved
TXN113625,2025-01-16,D02,C03,Salesforce,146820.35,UPI,Approved
TXN108537,2024-04-30,D01,C06,NIIT,1307.36,Bank Transfer,Approved
TXN111839,2024-10-04,D01,C01,ADP Payroll Services,22617.94,Corporate Card,Approved
TXN118817,2025-10-31,D03,C02,Uber For Business,28888.49,Corporate Card,Approved
TXN115318,2025-04-29,D01,C10,Courier Services,93685.2,UPI,Approved
TXN104772,2023-09-07,D05,C04,Office Depot,22357.56,Corporate Card,Approved
TXN118597,2025-09-26,D08,C01,ADP Payroll Services,120050.57,UPI,Approved
TXN107329,2024-02-26,D01,C05,Google Ads,27536.31,Cheque,Approved
TXN103374,2023-07-24,D01,C05,Meta Ads,16454.37,Cheque,Approved
TXN111983,2024-10-31,D03,C01,ADP Payroll Services,40457.63,Bank Transfer,Approved
TXN111580,2024-09-12,D05,C04,Staples India,24672.93,Bank Transfer,Approved
TXN113907,2025-01-31,D05,C10,Sundry Vendor,38688.48,Cheque,Approved
TXN108461,2024-03-11,D08,C08,Deloitte Advisory,10343.36,Cheque,Approved
TXN107525,2024-02-02,D04,C01,Internal Payroll,1546.02,Cheque,Approved
TXN113629,2025-01-20,D02,C03,Zoom,16725.04,UPI,Approved
TXN116005,2025-05-23,D03,C09,Dell Technologies,9097.9,Bank Transfer,Approved
TXN116064,2025-05-23,D04,C08,Deloitte Advisory,17051.7,UPI,Approved
TXN113485,2024-12-13,D08,C02,Uber For Business,20803.1,UPI,Approved
TXN113558,2025-01-31,D01,C03,Slack,126465.8,Corporate Card,Approved
TXN111351,2024-09-25,D02,C01,ADP Payroll Services,70793.4,UPI,Approved
TXN103498,2023-07-21,D03,C03,Google Workspace,6527.53,Bank Transfer,Approved
TXN106454,2023-12-29,D05,C02,Uber For Business,4960.69,Corporate Card,Approved
TXN114966,2025-03-06,D04,C07,Airtel Business,17736.28,Corporate Card,Approved
TXN100086,2023-01-06,D02,C02,MakeMyTrip Business,302027.97,Cheque,Approved
TXN105925,2023-11-28,D06,C01,Internal Payroll,46491.83,UPI,Approved
TXN117446,2025-07-16,D07,C09,Lenovo,45142.24,UPI,Approved
TXN115999,2025-05-13,D03,C09,Lenovo,29979.64,Corporate Card,Approved
TXN102870,2023-06-12,D02,C03,Google Workspace,93986.02,Bank Transfer,Approved
TXN112618,2024-11-11,D04,C02,Uber For Business,43135.53,UPI,Approved
TXN112079,2024-10-02,D04,C06,Internal Training Team,60888.13,Bank Transfer,Approved
TXN118756,2025-10-08,D02,C02,Uber For Business,70813.47,Cheque,Approved
TXN120058,2025-12-08,D04,C07,Wework,15964.03,Bank Transfer,Pending
TXN112573,2024-11-15,D03,C05,HubSpot,44853.28,Corporate Card,Rejected
TXN112915,2024-11-19,D08,C04,Office Depot,30158.86,Corporate Card,Approved
TXN112963,2024-11-04,D08,C10,Sundry Vendor,40872.57,Corporate Card,Approved
TXN108624,2024-04-19,D02,C08,EY Advisory,111878.45,Bank Transfer,Approved
TXN106284,2023-12-20,D03,C01,ADP Payroll Services,161436.85,Bank Transfer,Approved
TXN102710,2023-05-08,D08,C01,ADP Payroll Services,12887.72,Cheque,Approved
TXN100844,2023-02-17,D05,C05,Local Print Media,7737.14,UPI,Pending
TXN120176,2025-12-29,D06,C03,Microsoft 365,818769.81,UPI,Approved
TXN115459,2025-04-18,D03,C10,Courier Services,31134.22,Cheque,Approved
TXN112370,2024-10-03,D08,C06,Udemy Business,55799.16,Bank Transfer,Approved
TXN117583,2025-08-15,D01,C10,Courier Services,17172.8,UPI,Approved
TXN103744,2023-07-04,D06,C05,Meta Ads,4038.74,Bank Transfer,Approved
TXN112623,2024-11-29,D04,C02,Indigo Airlines,14566.93,Corporate Card,Approved
TXN116616,2025-06-26,D04,C05,Meta Ads,61156.05,Bank Transfer,Approved
TXN107894,2024-03-04,D01,C03,Zoom,40526.59,Cheque,Approved
TXN114526,2025-02-11,D06,C04,Amazon Business,27818.79,Cheque,Approved
TXN105747,2023-11-15,D03,C06,Coursera Business,29013.8,Bank Transfer,Approved
TXN118548,2025-09-29,D07,C04,Office Depot,36161.86,Cheque,Approved
TXN101394,2023-03-07,D05,C04,Office Depot,158778.54,Corporate Card,Approved
TXN107766,2024-02-05,D07,C06,Udemy Business,177893.06,Corporate Card,Approved
TXN105911,2023-11-13,D05,C09,Dell Technologies,49702.13,UPI,Pending
TXN103841,2023-07-04,D07,C09,Local It Vendor,17756.91,UPI,Approved
TXN110610,2024-07-01,D07,C01,Internal Payroll,54750.78,Bank Transfer,Approved
TXN112446,2024-11-27,D01,C07,Wework,60496.44,Corporate Card,Pending
TXN112637,2024-11-05,D04,C05,LinkedIn Marketing,118933.53,Cheque,Approved
TXN104078,2023-08-17,D03,C04,Amazon Business,34862.06,UPI,Approved
TXN102564,2023-05-26,D05,C09,Dell Technologies,43276.85,Bank Transfer,Approved
TXN115242,2025-03-28,D08,C06,Udemy Business,41023.79,Corporate Card,Approved
TXN120188,2025-12-08,D06,C05,Google Ads,18932.24,Bank Transfer,Approved
TXN102891,2023-06-07,D02,C05,HubSpot,28525.9,UPI,Approved
TXN106602,2023-12-28,D07,C06,Udemy Business,9158.66,Cheque,Approved
TXN114674,2025-02-07,D08,C07,State Electricity Board,26143.75,Bank Transfer,Approved
TXN108193,2024-03-07,D05,C04,Staples India,15590.09,UPI,Pending
TXN117126,2025-07-24,D03,C02,Indigo Airlines,15361.12,UPI,Approved
TXN103055,2023-06-22,D04,C10,Courier Services,19933.08,Cheque,Approved
TXN110786,2024-08-26,D01,C07,State Electricity Board,30716.1,Bank Transfer,Approved
TXN108565,2024-04-30,D02,C01,Internal Payroll,80724.82,UPI,Approved
TXN110881,2024-08-23,D03,C02,MakeMyTrip Business,2637.61,Cheque,Approved
TXN102452,2023-05-05,D04,C03,Google Workspace,130443.92,Cheque,Approved
TXN118066,2025-08-22,D08,C10,Courier Services,25138.44,Corporate Card,Approved
TXN118041,2025-08-20,D08,C07,Jio Business,86280.14,Cheque,Approved
TXN110809,2024-08-20,D02,C01,ADP Payroll Services,14512.67,UPI,Approved
TXN113105,2024-12-31,D03,C01,ADP Payroll Services,163510.5,Bank Transfer,Approved
TXN109852,2024-06-07,D04,C02,Indigo Airlines,38849.98,Bank Transfer,Approved
TXN120087,2025-12-02,D05,C01,Internal Payroll,33490.96,Corporate Card,Pending
TXN108521,2024-04-24,D01,C05,LinkedIn Marketing,26632.5,Bank Transfer,Approved
TXN116313,2025-05-01,D08,C01,Internal Payroll,88850.67,Cheque,Approved
TXN100389,2023-01-23,D07,C01,ADP Payroll Services,76256.33,Corporate Card,Approved
TXN109603,2024-05-10,D08,C08,Deloitte Advisory,5777.97,Bank Transfer,Approved
TXN119353,2025-11-07,D03,C02,Ola Corporate,3101.53,Cheque,Approved
TXN109692,2024-06-14,D01,C10,Petty Cash,28541.84,UPI,Approved
TXN104265,2023-08-15,D06,C04,Amazon Business,11494.33,Corporate Card,Pending
TXN119752,2025-11-07,D08,C05,Local Print Media,33982.82,Corporate Card,Approved
TXN117268,2025-07-22,D05,C01,Internal Payroll,73442.33,Cheque,Approved
TXN107184,2024-01-18,D07,C06,Internal Training Team,145249.39,Bank Transfer,Approved
TXN103110,2023-06-20,D05,C09,Local It Vendor,92506.99,UPI,Approved
TXN117018,2025-07-01,D01,C09,Lenovo,20156.56,Bank Transfer,Approved
TXN113935,2025-01-21,D06,C04,Staples India,76863.79,Corporate Card,Pending
TXN102135,2023-04-11,D08,C01,ADP Payroll Services,31530.65,Corporate Card,Pending
TXN120099,2025-12-04,D05,C02,Uber For Business,17604.25,Cheque,Approved
TXN109479,2024-05-15,D07,C02,Ola Corporate,6049.86,Bank Transfer,Approved
TXN106560,2023-12-14,D06,C09,Dell Technologies,59645.03,Corporate Card,Approved
TXN115342,2025-04-07,D02,C04,Staples India,7242.07,UPI,Approved
TXN104290,2023-08-07,D06,C06,Internal Training Team,9284.86,UPI,Approved
TXN111087,2024-08-02,D06,C01,Internal Payroll,321511.77,Bank Transfer,Approved
TXN113469,2024-12-02,D07,C10,Petty Cash,16936.8,Cheque,Approved
TXN115765,2025-04-29,D08,C08,KPMG Consulting,12303.02,Cheque,Approved
TXN107657,2024-02-15,D06,C01,ADP Payroll Services,59429.81,Bank Transfer,Approved
TXN100936,2023-02-06,D06,C08,KPMG Consulting,40512.01,Bank Transfer,Approved
TXN111337,2024-09-20,D01,C09,Local It Vendor,110787.28,UPI,Approved
TXN115473,2025-04-16,D04,C02,Uber For Business,15862.63,Bank Transfer,Approved
TXN117720,2025-08-27,D03,C10,Sundry Vendor,28007.07,Corporate Card,Approved
TXN106716,2023-12-05,D08,C10,Petty Cash,4588.45,Cheque,Approved
TXN117850,2025-08-07,D06,C01,ADP Payroll Services,117240.51,Cheque,Approved
TXN102680,2023-05-18,D07,C06,Internal Training Team,96580.3,Bank Transfer,Approved
TXN119020,2025-10-02,D05,C10,Sundry Vendor,30754.39,Cheque,Approved
TXN116658,2025-06-19,D05,C01,Internal Payroll,32039.1,Cheque,Approved
TXN101998,2023-04-03,D05,C10,Courier Services,56626.3,Cheque,Approved
TXN101113,2023-03-30,D01,C06,Coursera Business,4746.29,Cheque,Approved
TXN118117,2025-09-25,D01,C07,Wework,42047.37,Cheque,Approved
TXN100070,2023-01-18,D01,C10,Petty Cash,107524.87,Cheque,Approved
TXN117277,2025-07-22,D05,C02,Ola Corporate,26062.88,Corporate Card,Approved
